id_ente,municipio,ano,registros
4218707,Tubarão,2023,1668
4218707,Tubarão,2024,1735
4218756,Tunápolis,2013,549
4218756,Tunápolis,2014,0
4218756,Tunápolis,2015,693
4218756,Tunápolis,2016,736
4218756,Tunápolis,2017,820
4218756,Tunápolis,2018,898
4218756,Tunápolis,2019,938
4218756,Tunápolis,2020,963
4218756,Tunápolis,2021,985
4218756,Tunápolis,2022,1013
4218756,Tunápolis,2023,1086
4218756,Tunápolis,2024,1061
4218806,Turvo,2013,381
4218806,Turvo,2014,0
4218806,Turvo,2015,449
4218806,Turvo,2016,446
4218806,Turvo,2017,457
4218806,Turvo,2018,542
4218806,Turvo,2019,520
4218806,Turvo,2020,537
4218806,Turvo,2021,628
4218806,Turvo,2022,538
4218806,Turvo,2023,576
4218806,Turvo,2024,553
4218855,União do Oeste,2013,535
4218855,União do Oeste,2014,571
4218855,União do Oeste,2015,678
4218855,União do Oeste,2016,662
4218855,União do Oeste,2017,806
4218855,União do Oeste,2018,876
4218855,União do Oeste,2019,828
4218855,União do Oeste,2020,842
4218855,União do Oeste,2021,839
4218855,União do Oeste,2022,913
4218855,União do Oeste,2023,941
4218855,União do Oeste,2024,924
4218905,Urubici,2013,618
4218905,Urubici,2014,0
4218905,Urubici,2015,751
4218905,Urubici,2016,703
4218905,Urubici,2017,844
4218905,Urubici,2018,1014
4218905,Urubici,2019,970
4218905,Urubici,2020,1084
4218905,Urubici,2021,1039
4218905,Urubici,2022,1085
4218905,Urubici,2023,1189
4218905,Urubici,2024,1275
4218954,Urupema,2013,628
4218954,Urupema,2014,698
4218954,Urupema,2015,768
4218954,Urupema,2016,752
4218954,Urupema,2017,944
4218954,Urupema,2018,916
4218954,Urupema,2019,903
4218954,Urupema,2020,901
4218954,Urupema,2021,920
4218954,Urupema,2022,992
4218954,Urupema,2023,1030
4218954,Urupema,2024,967
4219002,Urussanga,2013,624
4219002,Urussanga,2014,608
4219002,Urussanga,2015,794
4219002,Urussanga,2016,817
4219002,Urussanga,2017,937
4219002,Urussanga,2018,951
4219002,Urussanga,2019,1062
4219002,Urussanga,2020,1075
4219002,Urussanga,2021,1073
4219002,Urussanga,2022,1100
4219002,Urussanga,2023,1202
4219002,Urussanga,2024,1118
4219101,Vargeão,2013,505
4219101,Vargeão,2014,555
4219101,Vargeão,2015,644
4219101,Vargeão,2016,659
4219101,Vargeão,2017,763
4219101,Vargeão,2018,709
4219101,Vargeão,2019,778
4219101,Vargeão,2020,765
4219101,Vargeão,2021,845
4219101,Vargeão,2022,884
4219101,Vargeão,2023,852
4219101,Vargeão,2024,901
4219150,Vargem,2013,587
4219150,Vargem,2014,688
4219150,Vargem,2015,760
4219150,Vargem,2016,651
4219150,Vargem,2017,841
4219150,Vargem,2018,891
4219150,Vargem,2019,851
4219150,Vargem,2020,890
4219150,Vargem,2021,797
4219150,Vargem,2022,747
4219150,Vargem,2023,781
4219150,Vargem,2024,0
4219176,Vargem Bonita,2013,434
4219176,Vargem Bonita,2014,526
4219176,Vargem Bonita,2015,560
4219176,Vargem Bonita,2016,576
4219176,Vargem Bonita,2017,667
4219176,Vargem Bonita,2018,614
4219176,Vargem Bonita,2019,615
4219176,Vargem Bonita,2020,674
4219176,Vargem Bonita,2021,708
4219176,Vargem Bonita,2022,721
4219176,Vargem Bonita,2023,739
4219176,Vargem Bonita,2024,716
4219200,Vidal Ramos,2013,516
4219200,Vidal Ramos,2014,0
4219200,Vidal Ramos,2015,643
4219200,Vidal Ramos,2016,604
4219200,Vidal Ramos,2017,701
4219200,Vidal Ramos,2018,753
4219200,Vidal Ramos,2019,759
4219200,Vidal Ramos,2020,720
4219200,Vidal Ramos,2021,838
4219200,Vidal Ramos,2022,935
4219200,Vidal Ramos,2023,844
4219200,Vidal Ramos,2024,851
4219309,Videira,2013,791
4219309,Videira,2014,937
4219309,Videira,2015,1016
4219309,Videira,2016,1018
4219309,Videira,2017,1235
4219309,Videira,2018,1290
4219309,Videira,2019,1469
4219309,Videira,2020,1403
4219309,Videira,2021,1428
4219309,Videira,2022,1511
4219309,Videira,2023,1543
4219309,Videira,2024,1584
4219358,Vitor Meireles,2013,592
4219358,Vitor Meireles,2014,677
4219358,Vitor Meireles,2015,769
4219358,Vitor Meireles,2016,763
4219358,Vitor Meireles,2017,689
4219358,Vitor Meireles,2018,928
4219358,Vitor Meireles,2019,952
4219358,Vitor Meireles,2020,937
4219358,Vitor Meireles,2021,960
4219358,Vitor Meireles,2022,971
4219358,Vitor Meireles,2023,1015
4219358,Vitor Meireles,2024,1049
4219408,Witmarsum,2013,547
4219408,Witmarsum,2014,608
4219408,Witmarsum,2015,671
4219408,Witmarsum,2016,659
4219408,Witmarsum,2017,788
4219408,Witmarsum,2018,794
4219408,Witmarsum,2019,753
4219408,Witmarsum,2020,723
4219408,Witmarsum,2021,760
4219408,Witmarsum,2022,691
4219408,Witmarsum,2023,766
4219408,Witmarsum,2024,862
4219507,Xanxerê,2013,555
4219507,Xanxerê,2014,0
4219507,Xanxerê,2015,744
4219507,Xanxerê,2016,718
4219507,Xanxerê,2017,1008
4219507,Xanxerê,2018,987
4219507,Xanxerê,2019,945
4219507,Xanxerê,2020,958
4219507,Xanxerê,2021,914
4219507,Xanxerê,2022,977
4219507,Xanxerê,2023,985
4219507,Xanxerê,2024,1048
4219606,Xavantina,2013,565
4219606,Xavantina,2014,573
4219606,Xavantina,2015,656
4219606,Xavantina,2016,643
4219606,Xavantina,2017,632
4219606,Xavantina,2018,741
4219606,Xavantina,2019,775
4219606,Xavantina,2020,808
4219606,Xavantina,2021,921
4219606,Xavantina,2022,906
4219606,Xavantina,2023,968
4219606,Xavantina,2024,1001
4219705,Xaxim,2013,638
4219705,Xaxim,2014,683
4219705,Xaxim,2015,799
4219705,Xaxim,2016,834
4219705,Xaxim,2017,1041
4219705,Xaxim,2018,864
4219705,Xaxim,2019,906
4219705,Xaxim,2020,949
4219705,Xaxim,2021,951
4219705,Xaxim,2022,931
4219705,Xaxim,2023,1035
4219705,Xaxim,2024,1038
4219853,Zortéa,2013,410
4219853,Zortéa,2014,0
4219853,Zortéa,2015,561
4219853,Zortéa,2016,575
4219853,Zortéa,2017,664
4219853,Zortéa,2018,753
4219853,Zortéa,2019,952
4219853,Zortéa,2020,958
4219853,Zortéa,2021,933
4219853,Zortéa,2022,1130
4219853,Zortéa,2023,1252
4219853,Zortéa,2024,1274
4220000,Balneário Rincão,2013,387
4220000,Balneário Rincão,2014,427
4220000,Balneário Rincão,2015,640
4220000,Balneário Rincão,2016,680
4220000,Balneário Rincão,2017,963
4220000,Balneário Rincão,2018,1008
4220000,Balneário Rincão,2019,1085
4220000,Balneário Rincão,2020,1112
4220000,Balneário Rincão,2021,1145
4220000,Balneário Rincão,2022,1161
4220000,Balneário Rincão,2023,1156
4220000,Balneário Rincão,2024,1231
