ano,tema,indicador,valor,unidade,fonte,base_origem,variaveis_usadas,nivel_agregacao,comparabilidade_2014_2025,observacao_metodologica,atualizado_em
2020,Rede escolar,Escolas municipais,24,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=3.,2026-06-01T12:00:08
2020,Rede escolar,Escolas estaduais,6,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=2.,2026-06-01T12:00:08
2020,Rede escolar,Escolas privadas,9,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=4.,2026-06-01T12:00:08
2020,Rede escolar,Escolas federais,0,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=1.,2026-06-01T12:00:08
2020,Rede escolar,Escolas urbanas,30,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_LOCALIZACAO",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_LOCALIZACAO=1.,2026-06-01T12:00:08
2020,Rede escolar,Escolas rurais,9,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_LOCALIZACAO",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_LOCALIZACAO=2.,2026-06-01T12:00:08
2020,Rede escolar,Escolas com educação infantil,21,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_INF, QT_MAT_INF_CRE, QT_MAT_INF_PRE, IN_COMUM_CRECHE, IN_COMUM_PRE",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2020,Rede escolar,Escolas com creche,13,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_INF_CRE, IN_COMUM_CRECHE",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2020,Rede escolar,Escolas com pré-escola,13,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_INF_PRE, IN_COMUM_PRE",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2020,Rede escolar,Escolas com ensino fundamental,20,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_FUND, QT_MAT_FUND_AI, QT_MAT_FUND_AF, IN_COMUM_FUND_AI, IN_COMUM_FUND_AF",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2020,Rede escolar,Escolas com fundamental anos iniciais,20,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_FUND_AI, IN_COMUM_FUND_AI",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2020,Rede escolar,Escolas com fundamental anos finais,10,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_FUND_AF, IN_COMUM_FUND_AF",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2020,Rede escolar,Escolas com EJA,3,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_EJA, IN_EJA",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2020,Rede escolar,Escolas com educação especial,28,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_ESP, QT_MAT_ESP_CC, QT_MAT_ESP_CE, IN_ESPECIAL_EXCLUSIVA e derivados",município/ano,comparável com adaptação,Trata a presença de matrículas/flags de educação especial como proxy de oferta.,2026-06-01T12:00:08
2021,Rede escolar,Escolas em funcionamento,37,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_SITUACAO_FUNCIONAMENTO",município/ano,comparável com adaptação,Usa escolas filtradas de Tijucas/SC. Em 2025 a comparabilidade depende da estrutura multi-tabela.,2026-06-01T12:00:08
2021,Rede escolar,Escolas municipais,24,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=3.,2026-06-01T12:00:08
2021,Rede escolar,Escolas estaduais,6,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=2.,2026-06-01T12:00:08
2021,Rede escolar,Escolas privadas,7,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=4.,2026-06-01T12:00:08
2021,Rede escolar,Escolas federais,0,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=1.,2026-06-01T12:00:08
2021,Rede escolar,Escolas urbanas,28,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_LOCALIZACAO",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_LOCALIZACAO=1.,2026-06-01T12:00:08
2021,Rede escolar,Escolas rurais,9,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_LOCALIZACAO",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_LOCALIZACAO=2.,2026-06-01T12:00:08
2021,Rede escolar,Escolas com educação infantil,21,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_INF, QT_MAT_INF_CRE, QT_MAT_INF_PRE, IN_COMUM_CRECHE, IN_COMUM_PRE",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2021,Rede escolar,Escolas com creche,13,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_INF_CRE, IN_COMUM_CRECHE",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2021,Rede escolar,Escolas com pré-escola,14,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_INF_PRE, IN_COMUM_PRE",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2021,Rede escolar,Escolas com ensino fundamental,20,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_FUND, QT_MAT_FUND_AI, QT_MAT_FUND_AF, IN_COMUM_FUND_AI, IN_COMUM_FUND_AF",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2021,Rede escolar,Escolas com fundamental anos iniciais,20,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_FUND_AI, IN_COMUM_FUND_AI",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2021,Rede escolar,Escolas com fundamental anos finais,10,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_FUND_AF, IN_COMUM_FUND_AF",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2021,Rede escolar,Escolas com EJA,3,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_EJA, IN_EJA",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2021,Rede escolar,Escolas com educação especial,32,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_ESP, QT_MAT_ESP_CC, QT_MAT_ESP_CE, IN_ESPECIAL_EXCLUSIVA e derivados",município/ano,comparável com adaptação,Trata a presença de matrículas/flags de educação especial como proxy de oferta.,2026-06-01T12:00:08
2022,Rede escolar,Escolas em funcionamento,38,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_SITUACAO_FUNCIONAMENTO",município/ano,comparável com adaptação,Usa escolas filtradas de Tijucas/SC. Em 2025 a comparabilidade depende da estrutura multi-tabela.,2026-06-01T12:00:08
2022,Rede escolar,Escolas municipais,25,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=3.,2026-06-01T12:00:08
2022,Rede escolar,Escolas estaduais,6,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=2.,2026-06-01T12:00:08
2022,Rede escolar,Escolas privadas,7,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=4.,2026-06-01T12:00:08
2022,Rede escolar,Escolas federais,0,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=1.,2026-06-01T12:00:08
2022,Rede escolar,Escolas urbanas,29,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_LOCALIZACAO",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_LOCALIZACAO=1.,2026-06-01T12:00:08
2022,Rede escolar,Escolas rurais,9,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_LOCALIZACAO",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_LOCALIZACAO=2.,2026-06-01T12:00:08
2022,Rede escolar,Escolas com educação infantil,22,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_INF, QT_MAT_INF_CRE, QT_MAT_INF_PRE, IN_COMUM_CRECHE, IN_COMUM_PRE",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2022,Rede escolar,Escolas com creche,14,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_INF_CRE, IN_COMUM_CRECHE",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2022,Rede escolar,Escolas com pré-escola,15,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_INF_PRE, IN_COMUM_PRE",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2022,Rede escolar,Escolas com ensino fundamental,20,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_FUND, QT_MAT_FUND_AI, QT_MAT_FUND_AF, IN_COMUM_FUND_AI, IN_COMUM_FUND_AF",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2022,Rede escolar,Escolas com fundamental anos iniciais,20,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_FUND_AI, IN_COMUM_FUND_AI",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2022,Rede escolar,Escolas com fundamental anos finais,10,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_FUND_AF, IN_COMUM_FUND_AF",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2022,Rede escolar,Escolas com EJA,3,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_EJA, IN_EJA",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2022,Rede escolar,Escolas com educação especial,33,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_ESP, QT_MAT_ESP_CC, QT_MAT_ESP_CE, IN_ESPECIAL_EXCLUSIVA e derivados",município/ano,comparável com adaptação,Trata a presença de matrículas/flags de educação especial como proxy de oferta.,2026-06-01T12:00:08
2023,Rede escolar,Escolas em funcionamento,39,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_SITUACAO_FUNCIONAMENTO",município/ano,comparável com adaptação,Usa escolas filtradas de Tijucas/SC. Em 2025 a comparabilidade depende da estrutura multi-tabela.,2026-06-01T12:00:08
2023,Rede escolar,Escolas municipais,25,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=3.,2026-06-01T12:00:08
2023,Rede escolar,Escolas estaduais,6,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=2.,2026-06-01T12:00:08
2023,Rede escolar,Escolas privadas,8,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=4.,2026-06-01T12:00:08
2023,Rede escolar,Escolas federais,0,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=1.,2026-06-01T12:00:08
2023,Rede escolar,Escolas urbanas,30,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_LOCALIZACAO",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_LOCALIZACAO=1.,2026-06-01T12:00:08
2023,Rede escolar,Escolas rurais,9,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_LOCALIZACAO",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_LOCALIZACAO=2.,2026-06-01T12:00:08
2023,Rede escolar,Escolas com educação infantil,22,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_INF, QT_MAT_INF_CRE, QT_MAT_INF_PRE, IN_COMUM_CRECHE, IN_COMUM_PRE",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2023,Rede escolar,Escolas com creche,14,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_INF_CRE, IN_COMUM_CRECHE",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2023,Rede escolar,Escolas com pré-escola,17,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_INF_PRE, IN_COMUM_PRE",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2023,Rede escolar,Escolas com ensino fundamental,20,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_FUND, QT_MAT_FUND_AI, QT_MAT_FUND_AF, IN_COMUM_FUND_AI, IN_COMUM_FUND_AF",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2023,Rede escolar,Escolas com fundamental anos iniciais,20,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_FUND_AI, IN_COMUM_FUND_AI",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2023,Rede escolar,Escolas com fundamental anos finais,10,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_FUND_AF, IN_COMUM_FUND_AF",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2023,Rede escolar,Escolas com EJA,3,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_EJA, IN_EJA",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2023,Rede escolar,Escolas com educação especial,33,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_ESP, QT_MAT_ESP_CC, QT_MAT_ESP_CE, IN_ESPECIAL_EXCLUSIVA e derivados",município/ano,comparável com adaptação,Trata a presença de matrículas/flags de educação especial como proxy de oferta.,2026-06-01T12:00:08
2024,Rede escolar,Escolas em funcionamento,41,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_SITUACAO_FUNCIONAMENTO",município/ano,comparável com adaptação,Usa escolas filtradas de Tijucas/SC. Em 2025 a comparabilidade depende da estrutura multi-tabela.,2026-06-01T12:00:08
2024,Rede escolar,Escolas municipais,25,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=3.,2026-06-01T12:00:08
2024,Rede escolar,Escolas estaduais,6,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=2.,2026-06-01T12:00:08
2024,Rede escolar,Escolas privadas,10,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=4.,2026-06-01T12:00:08
2024,Rede escolar,Escolas federais,0,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_DEPENDENCIA",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_DEPENDENCIA=1.,2026-06-01T12:00:08
2024,Rede escolar,Escolas urbanas,32,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_LOCALIZACAO",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_LOCALIZACAO=1.,2026-06-01T12:00:08
2024,Rede escolar,Escolas rurais,9,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"CO_ENTIDADE, TP_LOCALIZACAO",município/ano,comparável com adaptação,Contagem de escolas ativas com TP_LOCALIZACAO=2.,2026-06-01T12:00:08
2024,Rede escolar,Escolas com educação infantil,21,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_INF, QT_MAT_INF_CRE, QT_MAT_INF_PRE, IN_COMUM_CRECHE, IN_COMUM_PRE",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2024,Rede escolar,Escolas com creche,15,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_INF_CRE, IN_COMUM_CRECHE",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2024,Rede escolar,Escolas com pré-escola,16,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_INF_PRE, IN_COMUM_PRE",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
2024,Rede escolar,Escolas com ensino fundamental,21,escolas,Censo Escolar/INEP,painel_educacao_tijucas_rede_escolar.csv,"QT_MAT_FUND, QT_MAT_FUND_AI, QT_MAT_FUND_AF, IN_COMUM_FUND_AI, IN_COMUM_FUND_AF",município/ano,comparável com adaptação,Identifica oferta pela presença de matrículas ou flags equivalentes.,2026-06-01T12:00:08
